id,name,height,weight,type1,type2,smallImageUrl,largeImageUrl,generation
904,overqwil,25,605,dark,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png,8
905,enamorus-incarnate,16,480,fairy,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png,8
906,sprigatito,4,41,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png,9
907,floragato,9,122,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png,9
908,meowscarada,15,312,grass,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png,9
909,fuecoco,4,98,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png,9
910,crocalor,10,307,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png,9
911,skeledirge,16,3265,fire,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png,9
912,quaxly,5,61,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png,9
913,quaxwell,12,215,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png,9
914,quaquaval,18,619,water,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png,9
915,lechonk,5,102,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png,9
916,oinkologne-male,10,1200,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png,9
917,tarountula,3,40,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png,9
918,spidops,10,165,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png,9
919,nymble,2,10,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png,9
920,lokix,10,175,bug,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png,9
921,pawmi,3,25,electric,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png,9
922,pawmo,4,65,electric,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png,9
923,pawmot,9,410,electric,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png,9
924,tandemaus,3,18,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/924.png,9
925,maushold-family-of-four,3,23,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/925.png,9
926,fidough,3,109,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png,9
927,dachsbun,5,149,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png,9
928,smoliv,3,65,grass,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png,9
929,dolliv,6,119,grass,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png,9
930,arboliva,14,482,grass,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png,9
931,squawkabilly-green-plumage,6,24,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png,9
932,nacli,4,160,rock,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png,9
933,naclstack,6,1050,rock,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png,9
934,garganacl,23,2400,rock,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png,9
935,charcadet,6,105,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png,9
936,armarouge,15,850,fire,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png,9
937,ceruledge,16,620,fire,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png,9
938,tadbulb,3,4,electric,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png,9
939,bellibolt,12,1130,electric,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png,9
940,wattrel,4,36,electric,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png,9
941,kilowattrel,14,386,electric,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png,9
942,maschiff,5,160,dark,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png,9
943,mabosstiff,11,610,dark,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png,9
944,shroodle,2,7,poison,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png,9
945,grafaiai,7,272,poison,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png,9
946,bramblin,6,6,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png,9
947,brambleghast,12,60,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png,9
948,toedscool,9,330,ground,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png,9
949,toedscruel,19,580,ground,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png,9
950,klawf,13,790,rock,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png,9
951,capsakid,3,30,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png,9
952,scovillain,9,150,grass,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png,9
953,rellor,2,10,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png,9
954,rabsca,3,35,bug,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png,9
955,flittle,2,15,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png,9
956,espathra,19,900,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png,9
957,tinkatink,4,89,fairy,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png,9
958,tinkatuff,7,591,fairy,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png,9
959,tinkaton,7,1128,fairy,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png,9
960,wiglett,12,18,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png,9
961,wugtrio,12,54,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png,9
962,bombirdier,15,429,flying,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png,9
963,finizen,13,602,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png,9
964,palafin-zero,13,602,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png,9
965,varoom,10,350,steel,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png,9
966,revavroom,18,1200,steel,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/966.png,9
967,cyclizar,16,630,dragon,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/967.png,9
968,orthworm,25,3100,steel,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/968.png,9
969,glimmet,7,80,rock,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/969.png,9
970,glimmora,15,450,rock,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png,9
971,greavard,6,350,ghost,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/971.png,9
972,houndstone,20,150,ghost,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/972.png,9
973,flamigo,16,370,flying,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/973.png,9
974,cetoddle,12,450,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png,9
975,cetitan,45,7000,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png,9
976,veluza,25,900,water,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png,9
977,dondozo,120,2200,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png,9
978,tatsugiri-curly,3,80,dragon,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/978.png,9
979,annihilape,12,560,fighting,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/979.png,9
980,clodsire,18,2230,poison,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/980.png,9
